product_name,url,image1_url,image2_url,product_price,description,sale_price,old_price,original_price,current_price,color,image_url,mpn,reference_code,category_id,Stock Status,color_homogeneizado,Categoria,Tag_1,Tag_2,Tag_3
Jersey punto desagujado,https://www.pullandbear.com/es/jersey-punto-desagujado-l07554527?cS=800&pelement=650208658,https://static.pullandbear.net/assets/public/3ee7/64e8/1342447b85e7/fabe53359317/07554527800-A1M/07554527800-A1M.jpg?ts=1731432764103&w=438&f=auto,https://static.pullandbear.net/assets/public/6e5d/a893/3be6428f808d/9003bddc0db0/07554527800-M/07554527800-M.jpg?ts=1731432777677&w=438&f=auto,9.99,Jersey de punto desagujado con cuello redondo y de manga larga.,9.99,12.99,29.99,9.99,Negro,https://static.pullandbear.net/assets/public/9b12/9600/43f34d75974b/310a400aa76a/07554527800-C/07554527800-C.jpg?ts=1730372923986&w=106&f=auto,7554/527,7554527.0,1030204756.0,In stock,Negro,Jersey,Formal,Color claro,Joggers
Sudadera Motor Suplies,https://www.pullandbear.com/es/sudadera-motor-suplies-l07590578?cS=802&pelement=636875468,https://static.pullandbear.net/assets/public/f629/4332/06984bdb9402/0882cbf6e3d4/07590578802-A1M/07590578802-A1M.jpg?ts=1736425276753&w=438&f=auto,https://static.pullandbear.net/assets/public/41f0/6995/ab41494292fa/04604747a8e8/07590578802-M/07590578802-M.jpg?ts=1736425228285&w=438&f=auto,12.99,Sudadera de cuello redondo con gráfico delantero Motor Supplies y de manga larga.  Colección Last Race.,12.99,19.99,35.99,12.99,Gris,https://static.pullandbear.net/assets/public/6b0a/76ee/28734c06bdeb/ee46da7922fa/07590578802-C/07590578802-C.jpg?ts=1725273056272&w=106&f=auto,7590/578,7590578.0,1030204822.0,In stock,Gris,Sudadera,Moderno,Minimalista,Manga larga
Chaqueta chándal bandas,https://www.pullandbear.com/es/chaqueta-chandal-bandas-l07590557?cS=400&pelement=629480739,https://static.pullandbear.net/assets/public/8ea7/b5ad/82e543a5b28c/0c486cb78e6b/07590557400-A1M/07590557400-A1M.jpg?ts=1726657543670&w=438&f=auto,https://static.pullandbear.net/assets/public/52cb/7586/17dd4f2092b1/0003d5cd1f90/07590557400-M/07590557400-M.jpg?ts=1726657549363&w=438&f=auto,12.99,"Chaqueta de chándal con cuello alto, cierre de cremallera, bordado STWD, de manga larga y detalle de bandas.",12.99,19.99,29.99,12.99,Azul,https://static.pullandbear.net/assets/public/823e/d5ef/f878438cbf54/d67bce81f866/07590557400-C/07590557400-C.jpg?ts=1726232278383&w=106&f=auto,7590/557,7590557.0,1030204822.0,In stock,Azul,Otros,Skater,Skater,Skinny
Sudadera boxy P&B Black Label,https://www.pullandbear.com/es/sudadera-boxy-pb-black-label-l07590571?cS=251&pelement=636217142,https://static.pullandbear.net/assets/public/fa77/9a27/df1e41c79ff6/5352666b2651/07590571251-A1M/07590571251-A1M.jpg?ts=1725618445571&w=438&f=auto,https://static.pullandbear.net/assets/public/e1d2/7d8e/c0fc4cd1b671/ab1acbb4beef/07590571251-M/07590571251-M.jpg?ts=1725618460241&w=438&f=auto,12.99,"Sudadera básica oversize heavy weight, con cuello redondo, acabados en rib y confeccionada en algodón.  Colección P&amp;B Black Label",12.99,17.99,27.99,12.99,Blanco roto,https://static.pullandbear.net/assets/public/d965/4748/23844550ab03/f99048d1e4ab/07590571251-C/07590571251-C.jpg?ts=1725464376463&w=106&f=auto,7590/571,7590571.0,1030204822.0,In stock,Blanco,Sudadera,Estampado,Cargo,Elegante
Jersey capucha bolsillo,https://www.pullandbear.com/es/jersey-capucha-bolsillo-l07554524?cS=807&pelement=631949066,https://static.pullandbear.net/assets/public/cd73/a2fe/229a46eaab85/ba82fe7b3e54/07554524807-A1M/07554524807-A1M.jpg?ts=1731942699671&w=438&f=auto,https://static.pullandbear.net/assets/public/a597/8352/c47740f4b6d7/2187f74b0192/07554524807-M/07554524807-M.jpg?ts=1731942722832&w=438&f=auto,9.99,"Jersey en tejido de punto, con capucha, bolsillo canguro, de manga larga y confeccionado en mezcla de lana.",9.99,12.99,39.99,9.99,Gris antracita,https://static.pullandbear.net/assets/public/1147/e77d/ad03456d9c9c/e2a813174a04/07554524807-C/07554524807-C.jpg?ts=1728576381233&w=106&f=auto,7554/524,7554524.0,1030204756.0,In stock,Gris,Jersey,Joggers,Standard,Color claro
Jersey capucha bolsillo,https://www.pullandbear.com/es/jersey-capucha-bolsillo-l07554524?cS=401&pelement=631949065,https://static.pullandbear.net/assets/public/b20b/89db/b1f140a497c6/488ecfb6d216/07554524401-A1M/07554524401-A1M.jpg?ts=1731942668990&w=438&f=auto,https://static.pullandbear.net/assets/public/3b69/aea1/28ce4258a4aa/0358a74355ce/07554524401-M/07554524401-M.jpg?ts=1731942685350&w=438&f=auto,9.99,"Jersey en tejido de punto, con capucha, bolsillo canguro, de manga larga y confeccionado en mezcla de lana.",9.99,12.99,39.99,9.99,Marino,https://static.pullandbear.net/assets/public/e2c5/41bb/39b242308956/d949ceef7f8d/07554524401-C/07554524401-C.jpg?ts=1729603049075&w=106&f=auto,7554/524,7554524.0,1030204756.0,In stock,Azul,Jersey,Slim,Tailoring,Casual
Sudadera capucha mapa mundi,https://www.pullandbear.com/es/sudadera-capucha-mapa-mundi-l07591540?cS=802&pelement=633984322,https://static.pullandbear.net/assets/public/daa8/71cb/51224fe7a2e6/27c92e810a94/07591540802-A1M/07591540802-A1M.jpg?ts=1730888713545&w=438&f=auto,https://static.pullandbear.net/assets/public/66ab/904e/c3764de69fa9/22e968aeffd7/07591540802-M/07591540802-M.jpg?ts=1730888738713&w=438&f=auto,12.99,"Sudadera de manga larga en tejido efecto lavado con capucha y bolsillo canguro, gráfico de mapa mundi en la parte delantera y en la espalda.",12.99,17.99,29.99,12.99,Gris,https://static.pullandbear.net/assets/public/9d9d/c567/32084cabacd0/18aa543eede3/07591540802-C/07591540802-C.jpg?ts=1727789226735&w=106&f=auto,7591/540,7591540.0,1030204822.0,In stock,Gris,Sudadera,Minimalista,Standard,Monocromático
Jersey cuello alto,https://www.pullandbear.com/es/jersey-cuello-alto-l07555502?cS=800&pelement=630685226,https://static.pullandbear.net/assets/public/cdad/5067/b2ff49b682b3/f8e080b4a26f/07555502800-A1M/07555502800-A1M.jpg?ts=1729259500527&w=438&f=auto,https://static.pullandbear.net/assets/public/2d6e/b915/c134476ba186/6d650001d0e4/07555502800-M/07555502800-M.jpg?ts=1729259503417&w=438&f=auto,9.99,Jersey de punto con cuello alto y de manga larga.,9.99,12.99,19.99,9.99,Negro,https://static.pullandbear.net/assets/public/bb9c/2801/df22416caa28/24fe7abe6a6a/07554522800-C/07554522800-C.jpg?ts=1730216712931&w=106&f=auto,7555/502,7555502.0,1030204756.0,In stock,Negro,Jersey,Manga larga,Monocromático,Cuello alto
Sudadera lavada,https://www.pullandbear.com/es/sudadera-lavada-l07590550?cS=700&pelement=629480742,https://static.pullandbear.net/assets/public/d652/8472/8ddd4d569446/278df42939cd/07590550700-A1M/07590550700-A1M.jpg?ts=1728290845274&w=438&f=auto,https://static.pullandbear.net/assets/public/b83e/9f5b/d8e042749ade/c57c354a63ae/07590550700-M/07590550700-M.jpg?ts=1728290864493&w=438&f=auto,12.99,"Sudadera de cuello redondo y manga larga, con etiqueta en el bajo y confeccionada en tejido efecto lavado.",12.99,17.99,25.99,12.99,Marrón,https://static.pullandbear.net/assets/public/a604/81ed/dc7a4f25a807/bfccb490833f/07590550700-C/07590550700-C.jpg?ts=1724051208297&w=106&f=auto,7590/550,7590550.0,1030204822.0,In stock,Marrón,Sudadera,Joggers,Color claro,Deportivo
Sudadera Nascar,https://www.pullandbear.com/es/sudadera-nascar-l07590591?cS=450&pelement=662406032,https://static.pullandbear.net/assets/public/7b33/6cd7/53e04795b69b/1100f9785c92/07590591450-A1M/07590591450-A1M.jpg?ts=1731324361522&w=438&f=auto,https://static.pullandbear.net/assets/public/1c49/0135/354a424eb7dd/2312f4dc80f5/07590591450-M/07590591450-M.jpg?ts=1731324410230&w=438&f=auto,12.99,"Sudadera licencia Nascar, con capucha, bolsillo delantero tipo canguro y confeccionada en algodón.",12.99,19.99,35.99,12.99,Beige,https://static.pullandbear.net/assets/public/6968/d995/4eed46b590fc/9c2f66237ca5/07590591450-C/07590591450-C.jpg?ts=1730742341543&w=106&f=auto,7590/591,7590591.0,1030139501.0,In stock,Marrón claro,Sudadera,Monocromático,Deportivo,Minimalista
Sudadera boxy heavy weight,https://www.pullandbear.com/es/sudadera-boxy-heavy-weight-l07590580?cS=800&pelement=631016299,https://static.pullandbear.net/assets/public/b228/0439/916c43f094bf/ccef9762bfc8/07590580800-A1M/07590580800-A1M.jpg?ts=1732117419144&w=438&f=auto,https://static.pullandbear.net/assets/public/545f/0957/52794e92b406/846e6b5531b0/07590580800-M/07590580800-M.jpg?ts=1732117465604&w=438&f=auto,12.99,"Sudadera boxy de manga larga en tejido heavy weight, con capucha, bolsillo delantero tipo canguro y confeccionada en algodón.",12.99,19.99,39.99,12.99,Negro,,7590/580,7590580.0,1030204822.0,Out of Stock,Negro,Sudadera,Deportivo,Cuello alto,Clásico
Sudadera capucha Ford Mustang,https://www.pullandbear.com/es/sudadera-capucha-ford-mustang-l07590519?cS=251&pelement=624983364,https://static.pullandbear.net/assets/public/4b3a/a8d6/77fc4fbd8774/da920ee44312/07590519251-A1M/07590519251-A1M.jpg?ts=1722521037476&w=438&f=auto,https://static.pullandbear.net/assets/public/ea89/3994/045543a485d9/07b0bd4db98c/07590519251-M/07590519251-M.jpg?ts=1722521055535&w=438&f=auto,12.99,Sudadera con capucha licencia de Ford Mustang con print en el pecho y bolsillo tipo canguro.,12.99,19.99,29.99,12.99,Blanco roto,https://static.pullandbear.net/assets/public/5406/8b2f/f8d24563808d/e4f06a979c24/07590519251-C/07590519251-C.jpg?ts=1721998681938&w=106&f=auto,7590/519,7590519.0,1030139501.0,In stock,Blanco,Sudadera,Formal,Elegante,Standard
Jersey STWD rotos,https://www.pullandbear.com/es/jersey-stwd-rotos-l03558504?cS=800&pelement=677293743,https://static.pullandbear.net/assets/public/1d60/d4e0/f81241e2b01f/a4cacb196a6b/03558504800-A1M/03558504800-A1M.jpg?ts=1732530404121&w=438&f=auto,https://static.pullandbear.net/assets/public/65be/0f87/9ef4473fb5c2/796906b15d7a/03558504800-M/03558504800-M.jpg?ts=1732530420061&w=438&f=auto,9.99,"Jersey STWD con detalle de rotos, cuello redondo, bajo con rib y de manga larga. Disponible en diferentes gráficos como estrellas y texto.",9.99,35.99,,9.99,Negro,https://static.pullandbear.net/assets/public/1b0d/6d04/770c427a9fb8/2888bc4c49e0/03558504800-C/03558504800-C.jpg?ts=1732035618286&w=106&f=auto,3558/504,3558504.0,1030204756.0,In stock,Negro,Jersey,Cuello alto,Cuello alto,Skater
Jersey doble cuello,https://www.pullandbear.com/es/jersey-doble-cuello-l07554502?cS=707&pelement=621954052,https://static.pullandbear.net/assets/public/e76e/f726/f87042148cf5/5419a90e3e73/07554502707-A1M/07554502707-A1M.jpg?ts=1735571505629&w=438&f=auto,https://static.pullandbear.net/assets/public/f487/3d5e/87ae45359e7a/81612d2fd72a/07554502707-M/07554502707-M.jpg?ts=1735571510557&w=438&f=auto,9.99,"Jersey de punto de manga larga disponible en varios tonos, con doble cuello y confeccionado en 100% algodón.",9.99,12.99,22.99,9.99,Tostado,https://static.pullandbear.net/assets/public/bc1f/0774/70d64534b933/c83b8a0281b7/07554502707-C/07554502707-C.jpg?ts=1735571513522&w=106&f=auto,7554/502,7554502.0,1030204756.0,In stock,Marrón claro,Jersey,Slim,Streetwear,Ajustada
Polo manga corta básico,https://www.pullandbear.com/es/polo-manga-corta-basico-l03555513?cS=251&pelement=621953521,https://static.pullandbear.net/2/photos//2024/V/0/2/p/3555/513/251/3555513251_2_1_0.jpg?imwidth=%3Awidth%3A&ts=1713456422028&w=438&f=auto,https://static.pullandbear.net/2/photos//2024/V/0/2/p/3555/513/251/3555513251_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1713456422033&w=438&f=auto,9.99,"Polo de manga corta básico disponible en varios colores, con cierre de botones en el escote y confeccionado en mezcla de viscosa.",9.99,12.99,17.99,9.99,Blanco roto,https://static.pullandbear.net/assets/public/cfab/e23a/ab674b7981a2/7f3f11583609/03555513251-C/03555513251-C.jpg?ts=1721770682748&w=106&f=auto,3555/513,3555513.0,1030204756.0,In stock,Blanco,Polo,básico,Vintage,Straight
Jersey cuello perkins,https://www.pullandbear.com/es/jersey-cuello-perkins-l07554520?cS=251&pelement=630688068,https://static.pullandbear.net/assets/public/2bdb/a58e/b9024fc88ccb/310e812b347c/07554520251-A1M/07554520251-A1M.jpg?ts=1730710940620&w=438&f=auto,https://static.pullandbear.net/assets/public/7800/bd6b/bfef44cdb7a4/3c5b0fbf10c0/07554520251-M/07554520251-M.jpg?ts=1730710959172&w=438&f=auto,9.99,Jersey de cuello perkins y manga larga en tejido soft.,9.99,12.99,29.99,9.99,Blanco roto,https://static.pullandbear.net/2/photos//2024/I/0/2/p/7554/520/251/7554520251_1_1_0.jpg?imwidth=%3Awidth%3A&ts=1729095847851&w=106&f=auto,7554/520,7554520.0,1030204756.0,In stock,Blanco,Jersey,Slim,Color oscuro,Slim
Sudadera capucha paisley,https://www.pullandbear.com/es/sudadera-capucha-paisley-l07590548?cS=712&pelement=629321845,https://static.pullandbear.net/assets/public/83ba/2abc/5316429a8d82/a89b0c73c40d/07590548712-A1M/07590548712-A1M.jpg?ts=1728471651903&w=438&f=auto,https://static.pullandbear.net/assets/public/3e91/f989/b76744e19a0c/5bf01d7d269c/07590548712-M/07590548712-M.jpg?ts=1728471653678&w=438&f=auto,12.99,"Sudadera con capucha y detalle de print paisley en la espalda, con bolsillo tipo canguro.",12.99,17.99,27.99,12.99,Crudo,https://static.pullandbear.net/assets/public/cd6d/a540/186f476c91c8/88fa229ff467/07590548712-C/07590548712-C.jpg?ts=1724689719636&w=106&f=auto,7590/548,7590548.0,1030204822.0,In stock,Blanco,Sudadera,Chándal,Standard,Rasgado
Jersey manga corta paneles,https://www.pullandbear.com/es/jersey-manga-corta-paneles-l03555700?cS=800&pelement=621956527,https://static.pullandbear.net/2/photos//2023/I/0/2/p/3555/700/800/3555700800_2_1_0.jpg?imwidth=%3Awidth%3A&ts=1698053828025&w=438&f=auto,https://static.pullandbear.net/2/photos//2023/I/0/2/p/3555/700/800/3555700800_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1698053828026&w=438&f=auto,9.99,"Jersey de manga corta con diseño de paneles en varios tonos, con cuello redondo y confeccionado en algodón.",9.99,12.99,17.99,9.99,Negro,https://static.pullandbear.net/2/photos//2023/I/0/2/p/3555/700/800/3555700800_1_1_0.jpg?imwidth=%3Awidth%3A&ts=1697034690577&w=106&f=auto,3555/700,3555700.0,1030204756.0,In stock,Negro,Jersey,Color claro,Skinny,Bohemio
Jersey punto estructura,https://www.pullandbear.com/es/jersey-punto-estructura-l07554501?cS=505&pelement=621953893,https://static.pullandbear.net/assets/public/c55d/864a/fd4c4c0ca06a/3a51499f4205/07554501505-A1M/07554501505-A1M.jpg?ts=1723625225425&w=438&f=auto,https://static.pullandbear.net/assets/public/f586/af86/de0a4079bec9/5bf595854a41/07554501505-M/07554501505-M.jpg?ts=1723625215770&w=438&f=auto,9.99,"Jersey de manga larga en tejido de punto, con cuello redondo y confeccionado en 100% algodón.",9.99,12.99,22.99,9.99,Caqui,https://static.pullandbear.net/assets/public/2146/8599/ccd246f180b8/29f265d63af6/07554501505-C/07554501505-C.jpg?ts=1722243366868&w=106&f=auto,7554/501,7554501.0,1030204756.0,In stock,Marrón claro,Jersey,Chándal,Clásico,Rasgado
Jersey rayas,https://www.pullandbear.com/es/jersey-rayas-l07554902?cS=401&pelement=631384019,https://static.pullandbear.net/assets/public/9293/6951/50b74d8dbcd6/de51cfaa34fd/07554902401-A1M/07554902401-A1M.jpg?ts=1728396788918&w=438&f=auto,https://static.pullandbear.net/assets/public/ca1f/1cd2/c69d47d59bad/7c6fae18d75b/07554902401-M/07554902401-M.jpg?ts=1728396782234&w=438&f=auto,9.99,Jersey de rayas de manga larga con cuello redondo.,9.99,12.99,25.99,9.99,Marino,https://static.pullandbear.net/assets/public/fe66/9dc2/585f4ea9ad9c/ab7c029cc5b1/07554902401-C/07554902401-C.jpg?ts=1726232199283&w=106&f=auto,7554/902,7554902.0,1030204756.0,In stock,Azul,Jersey,Elegante,Moderno,Chándal
Chaqueta chándal retro STWD,https://www.pullandbear.com/es/chaqueta-chandal-retro-stwd-l07590541?cS=800&pelement=628072755,https://static.pullandbear.net/assets/public/1c61/662d/b41c4c6b8b7f/d962f2a5c6be/07590541800-A1M/07590541800-A1M.jpg?ts=1722242585618&w=438&f=auto,https://static.pullandbear.net/assets/public/6fb7/ae9d/4fdf4652b09f/bb172ed85acb/07590541800-M/07590541800-M.jpg?ts=1722242602801&w=438&f=auto,12.99,"Chaqueta de chándal estilo retro disponible en varios tonos, con detalle de franjas en contraste en la manga, logo STWD, cierre de cremallera y cuello alto.",12.99,19.99,29.99,12.99,Negro,https://static.pullandbear.net/assets/public/d566/6f18/16f442a2b797/25fedc43e329/07590541800-C/07590541800-C.jpg?ts=1721721410293&w=106&f=auto,7590/541,7590541.0,1030204822.0,In stock,Negro,Otros,Carrot,Skater,Elegante
Jersey tie-dye rotos,https://www.pullandbear.com/es/jersey-tiedye-rotos-l07554519?cS=802&pelement=624823178,https://static.pullandbear.net/assets/public/1fa9/11ac/4bbe46aa91e7/60433ebfe576/07554519802-A1M/07554519802-A1M.jpg?ts=1725277560606&w=438&f=auto,https://static.pullandbear.net/assets/public/deba/966d/f18d4d1180e2/210bb46a1523/07554519802-M/07554519802-M.jpg?ts=1725276903807&w=438&f=auto,9.99,"Jersey de punto tie-dye con acabado efecto lavado ácido, con detalle de rotos y confeccionado en mezcla de algodón.",9.99,12.99,35.99,9.99,Gris,https://static.pullandbear.net/assets/public/7de1/d6b1/8ae842ef8127/ce19e40cc16b/07554519802-C/07554519802-C.jpg?ts=1723188189032&w=106&f=auto,7554/519,7554519.0,1030204756.0,In stock,Gris,Jersey,Minimalista,Slim,Manga larga
Sudadera cremallera P&B Black Label,https://www.pullandbear.com/es/sudadera-cremallera-pb-black-label-l07590583?cS=800&pelement=665046825,https://static.pullandbear.net/assets/public/8456/99a0/07b4421b9d2e/f0d5c61f5267/07590583800-A1M/07590583800-A1M.jpg?ts=1732553639208&w=438&f=auto,https://static.pullandbear.net/assets/public/d6be/3869/adde45749b46/2e4bf9fef0c1/07590583800-M/07590583800-M.jpg?ts=1732553642264&w=438&f=auto,12.99,"Sudadera con capucha, cierre delantero de cremallera, bolsillos laterales y confeccionada en algodón.  Colección P&amp;B Black Label",12.99,19.99,29.99,12.99,Negro,https://static.pullandbear.net/assets/public/a476/4143/50fe4b2d8770/07ce784bab5d/07590583800-C/07590583800-C.jpg?ts=1732094872607&w=106&f=auto,7590/583,7590583.0,1030204822.0,In stock,Negro,Sudadera,Casual,Standard,Skater
Sudadera boxy P&B Black Label,https://www.pullandbear.com/es/sudadera-boxy-pb-black-label-l07590571?cS=802&pelement=636217141,https://static.pullandbear.net/assets/public/d651/7f17/3d1745bb8ad0/7c26a148175d/07590571802-A1M/07590571802-A1M.jpg?ts=1728893244384&w=438&f=auto,https://static.pullandbear.net/assets/public/4a88/579d/e01547cba2dc/dff5393b59c0/07590571802-M/07590571802-M.jpg?ts=1728893259838&w=438&f=auto,12.99,"Sudadera básica oversize heavy weight, con cuello redondo, acabados en rib y confeccionada en algodón.  Colección P&amp;B Black Label",12.99,17.99,27.99,12.99,Gris,https://static.pullandbear.net/assets/public/5594/0372/f0fb41a9aa18/674e20bffbbd/07590571802-C/07590571802-C.jpg?ts=1725464385844&w=106&f=auto,7590/571,7590571.0,1030204822.0,In stock,Gris,Sudadera,Formal,Carrot,Vintage
Sudadera Silver Valley,https://www.pullandbear.com/es/sudadera-silver-valley-l07590586?cS=800&pelement=635935757,https://static.pullandbear.net/assets/public/ebae/9dc5/3d9541dbad5d/53fc160d8eb2/07590586800-A1M/07590586800-A1M.jpg?ts=1730710961402&w=438&f=auto,https://static.pullandbear.net/assets/public/fa2f/9a8e/c5a8485eb672/997b74fec507/07590586800-M/07590586800-M.jpg?ts=1730710965624&w=438&f=auto,12.99,"Sudadera negra con texto Silver Valley y gráfico en la espalda, cuello redondo y de manga larga.",12.99,17.99,27.99,12.99,Negro,https://static.pullandbear.net/assets/public/5ca0/16da/8a174f12a25d/8ab8f3a70221/07590586800-C/07590586800-C.jpg?ts=1726232308869&w=106&f=auto,7590/586,7590586.0,1030204822.0,In stock,Negro,Sudadera,Straight,Carrot,Color oscuro
Jersey STWD siluetas,https://www.pullandbear.com/es/jersey-stwd-siluetas-l07554507?cS=800&pelement=621963133,https://static.pullandbear.net/assets/public/fef6/27d1/7edb458b9616/5527b584a1b5/07554507800-A1M/07554507800-A1M.jpg?ts=1725277657491&w=438&f=auto,https://static.pullandbear.net/assets/public/733c/e43a/03dc4d4faec5/4ee8d0e3e43b/07554507800-M/07554507800-M.jpg?ts=1725277920439&w=438&f=auto,9.99,"Jersey STWD de punto inglés con print de siluetas, cuello redondo y de manga larga.",9.99,12.99,29.99,9.99,Negro,https://static.pullandbear.net/assets/public/2c10/a658/b1e5400bad06/aff01f1d5b8a/07554507800-C/07554507800-C.jpg?ts=1721739860502&w=106&f=auto,7554/507,7554507.0,1030204756.0,In stock,Negro,Jersey,Vintage,Estampado,Cuello alto
